ensembl_transcript_id,TPM_PROseq,TPM_RNAseq,half_life,ensembl_gene_id,biotype
ENST00000029410,90.53251330511387,24.03306448378654,0.26546335240677554,ENSG00000027847,protein_coding
ENST00000033079,85.49446233866372,14.97401590105798,0.1751460327540557,ENSG00000031003,protein_coding
ENST00000035307,320.4115300950927,33.3399865142725,0.10405364159141764,ENSG00000033100,protein_coding
ENST00000037243,104.9467499731868,135.55066385679578,1.2916137364084936,ENSG00000034713,protein_coding
ENST00000037869,139.1433645864016,157.41631201711203,1.1313246052733172,ENSG00000035141,protein_coding
ENST00000040663,75.86071501773073,42.37262603245646,0.5585582211102652,ENSG00000037757,protein_coding
ENST00000040738,66.20942676192274,13.563793131906642,0.20486196294493858,ENSG00000038219,protein_coding
ENST00000040877,34.901404136355666,20.211486254138304,0.5791023815309668,ENSG00000059588,protein_coding
ENST00000042381,55.39855609207481,8.42054644733642,0.15199938484571882,ENSG00000039523,protein_coding
ENST00000046640,51.52622397702593,8.044173298890243,0.15611804393966283,ENSG00000040531,protein_coding
ENST00000053468,130.58914509670765,120.16683710787073,0.920190089451013,ENSG00000048544,protein_coding
ENST00000053867,35.11807760871512,42.82544746622045,1.2194701527623661,ENSG00000030582,protein_coding
ENST00000054650,99.62351149970499,35.365769003792714,0.35499420238662677,ENSG00000041988,protein_coding
ENST00000054666,83.43336993503101,61.76622845963707,0.7403060490992274,ENSG00000049245,protein_coding
ENST00000055077,140.1155481020022,159.60652891239118,1.1391064808610663,ENSG00000049541,protein_coding
ENST00000056233,34.07707746530533,14.793504711346314,0.4341189389379981,ENSG00000050344,protein_coding
ENST00000064778,15.16655815789775,4.270314884537782,0.28156123756490403,ENSG00000054965,protein_coding
ENST00000074304,36.377027348535236,8.715206782833377,0.23957996070793028,ENSG00000040933,protein_coding
ENST00000075120,338.4667909358514,135.67292395610735,0.4008456001871718,ENSG00000059804,protein_coding
ENST00000078429,46.21614009252432,26.520805501687406,0.5738429355760343,ENSG00000088256,protein_coding
ENST00000078527,128.813052843083,14.993838464065517,0.11639999311506617,ENSG00000060642,protein_coding
ENST00000081029,63.62715617931515,133.35083179068369,2.0958163117470168,ENSG00000061794,protein_coding
ENST00000083182,58.545779102173576,7.1692269214301305,0.12245506049067105,ENSG00000062725,protein_coding
ENST00000085219,16.064638306372707,3.1619015921446585,0.19682370258472354,ENSG00000012124,protein_coding
ENST00000155926,69.7441660495127,31.90874364068098,0.4575112937479009,ENSG00000071575,protein_coding
ENST00000156109,82.82139406854166,53.669737036546024,0.6480177934716941,ENSG00000068394,protein_coding
ENST00000156626,210.0044763872625,62.92269451618927,0.2996254917926394,ENSG00000070526,protein_coding
ENST00000157812,109.41477539868218,136.02127747589114,1.2431710157998406,ENSG00000013275,protein_coding
ENST00000158762,19.106987587821397,4.1426028643779444,0.21681088373231572,ENSG00000072818,protein_coding
ENST00000160827,178.8344499944297,244.0225089618937,1.3645162269881137,ENSG00000079616,protein_coding
ENST00000161863,43.523258967150795,20.969027204178843,0.48178899516704915,ENSG00000047188,protein_coding
ENST00000162044,77.99526563716559,113.85055834406789,1.4597111429006644,ENSG00000064545,protein_coding
ENST00000162391,29.206637410723136,6.3191466112315915,0.21635995004722913,ENSG00000065970,protein_coding
ENST00000162749,149.10028411128351,27.29589539180205,0.18307071347650347,ENSG00000067182,protein_coding
ENST00000163416,65.298878398285,22.77286678718891,0.34874820740852136,ENSG00000066455,protein_coding
ENST00000164024,14.768396868204182,1.5841592519561307,0.10726683919002526,ENSG00000008300,protein_coding
ENST00000164133,36.128173812982446,8.979439387317806,0.2485439600074969,ENSG00000068971,protein_coding
ENST00000164227,83.31979614477825,1.5897329744418693,0.01907989515096167,ENSG00000069399,protein_coding
ENST00000164305,40.27850016560017,20.030175144045916,0.49729198112378264,ENSG00000069943,protein_coding
ENST00000166345,98.96259631593915,109.72983632278662,1.1088011067582841,ENSG00000071539,protein_coding
ENST00000169298,204.66889335624464,97.84026016384357,0.4780416728669353,ENSG00000073849,protein_coding
ENST00000170168,126.24746784385775,41.93358685685348,0.33215388453348416,ENSG00000079313,protein_coding
ENST00000170447,98.33859253881478,75.1981894028222,0.7646864517929831,ENSG00000075975,protein_coding
ENST00000170564,47.742807074383066,11.75301357361668,0.24617349280082215,ENSG00000076650,protein_coding
ENST00000171111,183.3461706646933,86.0275636431628,0.46920840141511067,ENSG00000079999,protein_coding
ENST00000173527,33.12500506646099,94.11421527870333,2.84118342291195,ENSG00000066583,protein_coding
ENST00000174618,106.31592139187401,9.9715330224413,0.09379153086287835,ENSG00000070444,protein_coding
ENST00000175091,99.1985471601207,100.26420852827005,1.0107427114474692,ENSG00000068697,protein_coding
ENST00000175756,87.65814780515285,62.98731135847693,0.718556265853182,ENSG00000072135,protein_coding
ENST00000176183,73.30742802806826,1.6124429841448156,0.021995628922180117,ENSG00000069696,protein_coding
ENST00000176763,14.855335510521716,3.873255391890619,0.2607315997102371,ENSG00000072786,protein_coding
ENST00000182527,50.88374556379733,16.535157211207945,0.32495951365208353,ENSG00000065308,protein_coding
ENST00000184266,128.50265357121788,298.13937249283777,2.320102847740844,ENSG00000065518,protein_coding
ENST00000185150,66.82074166939648,38.676292614165256,0.5788066945667976,ENSG00000068912,protein_coding
ENST00000186436,45.48618421793472,15.27440062659552,0.3358030771148525,ENSG00000075568,protein_coding
ENST00000189444,63.800156690541336,22.835455570698596,0.3579216220652959,ENSG00000077150,protein_coding
ENST00000192788,114.57301525398728,28.208479234846738,0.2462052619660374,ENSG00000065060,protein_coding
ENST00000194118,87.29312520061598,101.04906489141965,1.1575833109330196,ENSG00000081791,protein_coding
ENST00000194214,83.10107357008192,256.06202757273223,3.0813323651804154,ENSG00000081870,protein_coding
ENST00000194530,23.957981638264204,17.412715728988857,0.7268022820911736,ENSG00000082146,protein_coding
ENST00000196061,87.35338874347056,77.3731911494701,0.885749165114714,ENSG00000083444,protein_coding
ENST00000196371,40.1320021890964,63.780183673250804,1.5892599470299906,ENSG00000083720,protein_coding
ENST00000196489,27.764689882352666,1.3755200722980796,0.04954206505192644,ENSG00000083817,protein_coding
ENST00000196551,265.714595470919,4232.423551180277,15.928457161637148,ENSG00000083845,protein_coding
ENST00000199814,112.25358361132987,56.14430525881078,0.5001560168734255,ENSG00000086589,protein_coding
ENST00000200453,1169.747082490656,99.11907054551695,0.08473547147856102,ENSG00000087074,protein_coding
ENST00000200457,132.8096342147106,183.21238306883296,1.3795112391668611,ENSG00000087077,protein_coding
ENST00000202017,110.53808237828392,49.0559484761613,0.44379228787669583,ENSG00000088356,protein_coding
ENST00000202773,334.4460958508783,2611.608806351899,7.808758537628003,ENSG00000089009,protein_coding
ENST00000202816,41.72606049334895,28.747444839576378,0.68895660169401,ENSG00000089048,protein_coding
ENST00000202967,23.60379318453276,3.5476813916173287,0.15030132504050558,ENSG00000089163,protein_coding
ENST00000203001,40.489959441424304,24.47853909147935,0.6045582517041483,ENSG00000089195,protein_coding
ENST00000203407,111.31505342252785,317.9108808122699,2.8559558751281284,ENSG00000010256,protein_coding
ENST00000203556,58.69503552103707,12.908849653768774,0.2199308602367584,ENSG00000089639,protein_coding
ENST00000204517,57.81718102012719,31.374730721128838,0.5426541067473826,ENSG00000090447,protein_coding
ENST00000204549,67.36694224461986,29.359973954828707,0.4358216801382801,ENSG00000090470,protein_coding
ENST00000204566,60.392669560235305,96.29492491837684,1.5944803503400826,ENSG00000090487,protein_coding
ENST00000204679,35.7906376065089,33.10365243265234,0.9249249146271732,ENSG00000090581,protein_coding
ENST00000205194,214.36333584512585,82.33741854709965,0.3841021517158473,ENSG00000090971,protein_coding
ENST00000205214,32.02972146075736,14.091055456395262,0.4399368715603583,ENSG00000157426,protein_coding
ENST00000205636,63.34769248068036,36.73245868302143,0.5798547231096699,ENSG00000091317,protein_coding
ENST00000206020,172.71170596788244,71.12530456378134,0.411815193215727,ENSG00000091640,protein_coding
ENST00000206380,92.96104752619101,77.17387042320127,0.830174277042846,ENSG00000091947,protein_coding
ENST00000206451,39.92751308684758,62.51679336536383,1.5657572568915474,ENSG00000092010,protein_coding
ENST00000206542,69.17624596512233,57.24826631727055,0.827571162883489,ENSG00000092094,protein_coding
ENST00000206765,13.015879352620628,1.2818398605159433,0.09848277060572605,ENSG00000092295,protein_coding
ENST00000207549,185.8562127645381,147.19152480106032,0.7919645117676953,ENSG00000092929,protein_coding
ENST00000207870,76.95695647147092,21.005829385425237,0.27295556306482066,ENSG00000093217,protein_coding
ENST00000209873,65.98279755044375,127.72062051445549,1.935665434870555,ENSG00000094914,protein_coding
ENST00000209875,204.2485294707134,37.89947367052023,0.1855556745927736,ENSG00000094916,protein_coding
ENST00000210060,112.07390591518967,128.73696651440463,1.148679217192845,ENSG00000095059,protein_coding
ENST00000210313,245.51501715085334,135.16943659993797,0.550554659216161,ENSG00000095261,protein_coding
ENST00000210444,118.29219715537316,188.30447005813448,1.5918587581123576,ENSG00000095380,protein_coding
ENST00000211998,159.17536766470093,142.37510270197842,0.8944543668458058,ENSG00000035403,protein_coding
ENST00000212015,116.26576682177873,26.180047847219093,0.225174172612218,ENSG00000096717,protein_coding
ENST00000212355,44.11586842650164,13.146126564509247,0.29799088249642164,ENSG00000069702,protein_coding
ENST00000214869,80.75617919507408,33.4624849337983,0.4143643900359197,ENSG00000099203,protein_coding
ENST00000215095,29.035451487707135,2.546507313991288,0.0877033827102504,ENSG00000099365,protein_coding
ENST00000215115,63.115018961757315,99.3684885419639,1.5744032114158646,ENSG00000099385,protein_coding
ENST00000215565,93.7664529843326,785.5461682348822,8.377688856014835,ENSG00000099795,protein_coding
ENST00000215567,66.01521503608836,123.11499848905191,1.8649488367454223,ENSG00000099797,protein_coding
ENST00000215574,100.9767178239402,188.53080526424122,1.8670720273653332,ENSG00000099804,protein_coding
ENST00000215631,83.53975058124068,4.073266040219288,0.04875841754229468,ENSG00000099860,protein_coding
ENST00000215882,362.22189487104373,407.0902810720424,1.123869889800484,ENSG00000100075,protein_coding
ENST00000215909,150.9665039810174,602.3297942417526,3.989824089173382,ENSG00000100097,protein_coding
ENST00000215919,36.51879103197103,7.586304562567968,0.20773701286897484,ENSG00000100105,protein_coding
ENST00000215941,53.67369449370968,29.87339472050291,0.5565742213628305,ENSG00000100124,protein_coding
ENST00000215957,56.015316288894965,10.932825726389357,0.19517564928142322,ENSG00000100139,protein_coding
ENST00000215980,80.59292315239615,72.04707107082129,0.8939627482500517,ENSG00000100162,protein_coding
ENST00000216019,295.35995360616704,203.03953439149137,0.6874308175922329,ENSG00000100201,protein_coding
ENST00000216027,85.75574534392884,19.578952297486428,0.22831067724924786,ENSG00000100209,protein_coding
ENST00000216029,41.48160822390542,18.11188146472615,0.43662437982065655,ENSG00000100211,protein_coding
ENST00000216034,80.15590247377291,94.84906060042664,1.183307250909705,ENSG00000100216,protein_coding
ENST00000216037,402.32643968995217,127.8903861073161,0.3178771601634564,ENSG00000100219,protein_coding
ENST00000216038,59.68399945742407,125.6565762161251,2.105364542564929,ENSG00000100220,protein_coding
ENST00000216039,89.2460277509767,42.27817368832911,0.473726111444399,ENSG00000100221,protein_coding
ENST00000216106,90.49399405447404,25.076229173128038,0.2771037949549787,ENSG00000100281,protein_coding
ENST00000216129,156.85492038781558,125.78804717065303,0.8019388034474703,ENSG00000100304,protein_coding
ENST00000216146,496.51151088842164,3502.769470506636,7.0547598468342345,ENSG00000100316,protein_coding
ENST00000216160,45.853358714605356,26.10485498178185,0.5693117301234216,ENSG00000100324,protein_coding
ENST00000216181,65.46062559840371,56.36991100877527,0.8611269827239457,ENSG00000100345,protein_coding
ENST00000216185,116.54046055617994,197.7690068305461,1.6969986722783612,ENSG00000100348,protein_coding
ENST00000216190,204.1654510018361,389.40394887255087,1.9072960041072224,ENSG00000100353,protein_coding
ENST00000216218,75.77586711225499,155.76998057898115,2.055667411211834,ENSG00000100380,protein_coding
ENST00000216225,87.38896903244574,167.3313717098904,1.9147882571742396,ENSG00000100387,protein_coding
ENST00000216237,44.715748468053796,32.284063454397455,0.7219841903677875,ENSG00000100395,protein_coding
ENST00000216252,110.10578442931318,191.38038792547022,1.7381501700152233,ENSG00000100410,protein_coding
ENST00000216254,89.47203069393836,77.27706457240119,0.8637008009435582,ENSG00000100412,protein_coding
ENST00000216259,56.49594210977697,43.39298566853583,0.768072609254292,ENSG00000100417,protein_coding
ENST00000216264,40.244634335341836,14.275698863157654,0.3547230357270532,ENSG00000100422,protein_coding
ENST00000216268,44.212046499388066,12.79814366992094,0.2894718675847334,ENSG00000100426,protein_coding
ENST00000216277,74.1633325057073,98.13125926672681,1.323177585893609,ENSG00000090060,protein_coding
ENST00000216281,473.0442156057912,1412.5340246769017,2.986050728615249,ENSG00000080824,protein_coding
ENST00000216294,41.4948158366057,12.960550098876467,0.31234142958752426,ENSG00000023608,protein_coding
ENST00000216297,81.23873010697908,121.52210739851458,1.4958641923438292,ENSG00000092201,protein_coding
ENST00000216367,53.19955779312014,56.41393699193982,1.0604211638622938,ENSG00000100479,protein_coding
ENST00000216373,38.60847668519674,10.105502448362008,0.2617431019296511,ENSG00000100485,protein_coding
ENST00000216392,36.15119713830428,12.512917410947933,0.3461273319131602,ENSG00000100504,protein_coding
ENST00000216410,26.014668155688348,30.36551137917449,1.16724577063401,ENSG00000100522,protein_coding
ENST00000216420,15.52533299621056,2.999239357680477,0.19318357670090133,ENSG00000100532,protein_coding
ENST00000216442,36.564674827390505,38.60474360924048,1.055793434277221,ENSG00000100554,protein_coding
ENST00000216452,23.829960394741644,49.878437500369664,2.093097792616387,ENSG00000100564,protein_coding
ENST00000216455,112.23811345026405,429.8938156405776,3.830194596339825,ENSG00000100567,protein_coding
ENST00000216465,98.71483873187785,18.34261484027218,0.18581416001795914,ENSG00000100577,protein_coding
ENST00000216468,32.162079253174475,15.733500915928749,0.48919414668676353,ENSG00000100580,protein_coding
ENST00000216479,73.66463669512704,233.59186512524136,3.1710176769349845,ENSG00000100591,protein_coding
ENST00000216484,52.763938155640474,14.33374573211532,0.27165799660052553,ENSG00000100596,protein_coding
ENST00000216605,52.869322597318835,111.51247402685085,2.109209434669511,ENSG00000100714,protein_coding
ENST00000216639,78.27399743064943,145.99024762292984,1.8651180777151037,ENSG00000100749,protein_coding
ENST00000216714,110.37180915428357,304.7293123900867,2.7609342886109616,ENSG00000100823,protein_coding
ENST00000216756,27.61257151030655,70.2658582517485,2.5447053428370974,ENSG00000100865,protein_coding
ENST00000216774,54.87966568018422,76.14688277951127,1.3875245382007886,ENSG00000100883,protein_coding
ENST00000216780,331.24039982076613,68.36323921233729,0.20638557147415768,ENSG00000100889,protein_coding
ENST00000216797,192.9028777790691,22.779470888602745,0.11808777116685623,ENSG00000100906,protein_coding
ENST00000216799,70.65134873522265,18.718930375853475,0.2649479551481132,ENSG00000100908,protein_coding
ENST00000216802,47.548533467912506,229.55400550810575,4.8277830832157465,ENSG00000100911,protein_coding
ENST00000216832,286.3169892250083,238.82345725724207,0.8341225503372334,ENSG00000100941,protein_coding
ENST00000216840,26.741483151767742,18.626003002346202,0.6965209407659549,ENSG00000100949,protein_coding
ENST00000216962,45.54686476142047,21.153395233727565,0.46443142342577026,ENSG00000100994,protein_coding
ENST00000217026,74.99231005944317,119.03924720200892,1.5873527180007077,ENSG00000101057,protein_coding
ENST00000217074,88.31480274588998,68.95015421637353,0.7807315656330598,ENSG00000101104,protein_coding
ENST00000217131,126.85869854888186,156.93322546997774,1.2370710661950186,ENSG00000101160,protein_coding
ENST00000217133,87.69895340206257,3.9719978212798903,0.04529127962417022,ENSG00000101162,protein_coding
ENST00000217159,25.296891789929187,25.815166288481247,1.0204876750415,ENSG00000101187,protein_coding
ENST00000217162,121.88632394181438,23.968636860138425,0.19664746695929955,ENSG00000101190,protein_coding
ENST00000217182,18.581959640072906,16.2092884237467,0.8723131864300563,ENSG00000101210,protein_coding
ENST00000217233,386.97735891669583,144.7066813242386,0.37394095026471413,ENSG00000101255,protein_coding
ENST00000217381,30.672426188327304,52.18804037631212,1.7014643724588305,ENSG00000101400,protein_coding
ENST00000217402,65.39218858082249,90.68601200745469,1.3868019097628137,ENSG00000101421,protein_coding
ENST00000217426,116.17773384279894,335.9352548148569,2.8915631567526843,ENSG00000101444,protein_coding
ENST00000217456,25.275976523064834,35.81550322411971,1.4169780222511816,ENSG00000101474,protein_coding
ENST00000217652,515.7947210986396,382.8537263433098,0.7422598772004368,ENSG00000101608,protein_coding
ENST00000217901,82.03795962940309,112.8689655814641,1.3758139048232851,ENSG00000067829,protein_coding
ENST00000217909,26.889463343024136,6.436598912208971,0.23937253154138535,ENSG00000077713,protein_coding
ENST00000217958,85.68421375225378,92.76227540365613,1.0826063675144149,ENSG00000101843,protein_coding
ENST00000217971,57.93602495688283,150.72193477673645,2.6015235751660004,ENSG00000101856,protein_coding
ENST00000218056,120.95637168352066,55.50385702187738,0.45887501625050264,ENSG00000101940,protein_coding
ENST00000218104,51.35094436877324,5.038708782274217,0.09812300132377468,ENSG00000101986,protein_coding
ENST00000218200,34.54498812846689,22.967888240273115,0.6648688995017012,ENSG00000102081,protein_coding
ENST00000218340,14.997195691631436,5.469559949773894,0.364705513099756,ENSG00000102218,protein_coding
ENST00000218348,38.80563676347207,16.545143097930616,0.4263592734936033,ENSG00000102226,protein_coding
ENST00000218364,38.65225758237857,40.783936732659626,1.0551501848433527,ENSG00000102241,protein_coding
ENST00000218388,281.70381009953246,259.436253968019,0.9209540115071719,ENSG00000102265,protein_coding
ENST00000218516,116.09873901709547,82.13576343842398,0.7074647333278059,ENSG00000102393,protein_coding
ENST00000219066,19.900772856161463,64.46147345730475,3.2391442243584465,ENSG00000065057,protein_coding
ENST00000219097,98.90131520879355,104.0455306699278,1.052013620347456,ENSG00000091651,protein_coding
ENST00000219139,61.20114717133037,16.885277637769423,0.27589805776842236,ENSG00000125149,protein_coding
ENST00000219204,91.80344804641804,35.91371833254036,0.3912022815785908,ENSG00000102931,protein_coding
ENST00000219252,139.82542662933716,125.09110019541527,0.8946234115703356,ENSG00000102978,protein_coding
ENST00000219271,17.44422041230911,15.533216267420162,0.890450584794234,ENSG00000102996,protein_coding
ENST00000219281,57.20797361229482,64.10131061847966,1.1204960877115102,ENSG00000103005,protein_coding
ENST00000219313,281.36320923444316,233.87050012862767,0.8312049779534514,ENSG00000103035,protein_coding
ENST00000219315,78.55425144020765,46.34966573362159,0.5900338286451765,ENSG00000103037,protein_coding
ENST00000219320,39.20845634421697,9.518081413697558,0.24275583129661832,ENSG00000103042,protein_coding
ENST00000219343,86.03544846370546,51.10532225401195,0.5940030901980016,ENSG00000103064,protein_coding
ENST00000219345,31.664916286258137,9.498307219637766,0.29996312429096234,ENSG00000103066,protein_coding
ENST00000219439,77.05614424954933,29.55633672893565,0.38356885121602113,ENSG00000103160,protein_coding
ENST00000219473,148.09102173443506,118.96691100157656,0.8033364184286239,ENSG00000103194,protein_coding
ENST00000219548,199.6484389399805,264.5428407559719,1.325043372042094,ENSG00000103266,protein_coding
ENST00000219611,60.383417292541395,51.861822312043984,0.8588752448505427,ENSG00000103326,protein_coding
ENST00000219689,28.52655825932658,4.23176948185644,0.14834490173636314,ENSG00000103404,protein_coding
ENST00000219782,415.81299885952575,235.98111655663632,0.5675174109608774,ENSG00000103495,protein_coding
ENST00000219789,41.43278839965545,48.951711073044706,1.181472765020367,ENSG00000103502,protein_coding
ENST00000219797,169.0688383155494,105.60635862096147,0.6246352649792162,ENSG00000103510,protein_coding
ENST00000220003,76.10818301406523,44.05770173091341,0.5788825851061414,ENSG00000103653,protein_coding
ENST00000220325,28.320365405657725,12.583878678094417,0.4443402653124123,ENSG00000103966,protein_coding
ENST00000220478,16.293325705682015,20.84276688574219,1.2792211524055912,ENSG00000104112,protein_coding
ENST00000220507,14.468812844131206,2.9096715503365096,0.20109953606295497,ENSG00000104140,protein_coding
ENST00000220509,62.66453138062353,14.69970760248634,0.23457779510390833,ENSG00000104142,protein_coding
ENST00000220514,49.841476646989484,64.37587737435298,1.2916125625712456,ENSG00000104147,protein_coding
ENST00000220562,28.78337579795334,10.7841973963334,0.3746675675582229,ENSG00000012232,protein_coding
ENST00000220584,342.55784851197944,421.7303502983516,1.2311215525502794,ENSG00000079459,protein_coding
ENST00000220592,79.92774923783648,27.662251914668232,0.3460907154079272,ENSG00000123908,protein_coding
ENST00000220659,153.60886789899834,24.937746347786614,0.1623457466282728,ENSG00000104221,protein_coding
ENST00000220763,15.741897586692586,19.81071662442279,1.2584706840660542,ENSG00000104324,protein_coding
ENST00000220847,59.02793396907548,29.290042747525113,0.49620647002265167,ENSG00000129292,protein_coding
ENST00000220888,30.992398934207653,3.671657273971433,0.11846960545925554,ENSG00000104447,protein_coding
ENST00000220913,212.27608436722144,46.858739611152046,0.22074431865857294,ENSG00000104472,protein_coding
ENST00000221086,41.85574776271146,5.40521176647152,0.12913905629197542,ENSG00000104643,protein_coding
ENST00000221130,131.71486647277825,89.73445282648295,0.6812780913005635,ENSG00000104687,protein_coding
ENST00000221132,79.84034863614399,34.74041336122426,0.43512351780359293,ENSG00000104689,protein_coding
ENST00000221138,91.8839627619856,71.51992482211232,0.7783722281044421,ENSG00000104695,protein_coding
ENST00000221200,55.68185760981854,42.028979138648545,0.7548056214855421,ENSG00000104756,protein_coding
ENST00000221232,167.38744145522787,27.64923650952975,0.1651810689568683,ENSG00000088038,protein_coding
ENST00000221233,77.15666326053015,112.74795038644257,1.4612859812992887,ENSG00000077348,protein_coding
ENST00000221265,96.25347722363999,56.624936186626904,0.5882897721716773,ENSG00000006712,protein_coding
ENST00000221283,176.5921923272336,164.9842940080286,0.9342672053264109,ENSG00000076944,protein_coding
ENST00000221403,17.43924420266067,3.650477846722506,0.20932546183197318,ENSG00000104808,protein_coding
ENST00000221455,116.95956724131297,95.47291786478303,0.8162899377679953,ENSG00000104859,protein_coding
ENST00000221480,20.8466411740223,3.154618390033205,0.15132501987726835,ENSG00000104883,protein_coding
ENST00000221485,31.4899775226313,10.655455167752402,0.338376080455901,ENSG00000104888,protein_coding
ENST00000221494,200.27939137660164,62.04655921402288,0.3098000188014936,ENSG00000104897,protein_coding
ENST00000221498,16.378188317179152,1.664271012578251,0.10161508589033562,ENSG00000104901,protein_coding
ENST00000221566,92.87966716072536,143.7908338145809,1.5481411401459413,ENSG00000104969,protein_coding
ENST00000221573,104.08945014665119,43.97807431652392,0.42250270564945247,ENSG00000104976,protein_coding
ENST00000221665,79.80655061743016,6.888583224971615,0.08631601255382554,ENSG00000179943,protein_coding
ENST00000221671,31.895207785617544,7.363493734024919,0.23086520657016468,ENSG00000105072,protein_coding
ENST00000221801,95.96129853667536,859.5641234250816,8.957404042386583,ENSG00000105202,protein_coding
ENST00000221855,27.693535974693702,107.50203351739842,3.8818456991419787,ENSG00000105254,protein_coding
ENST00000221922,127.35858976662433,40.38793136941101,0.31711980670812273,ENSG00000105321,protein_coding
ENST00000221943,83.50225252536303,77.91152876916873,0.933047030623561,ENSG00000105341,protein_coding
ENST00000221957,101.98129104478333,85.46358998271062,0.8380320459483176,ENSG00000105355,protein_coding
ENST00000222005,100.02994791400496,670.859048791823,6.70658200650625,ENSG00000105401,protein_coding
ENST00000222008,98.01870336376162,46.25367462413405,0.4718862118842764,ENSG00000105404,protein_coding
ENST00000222145,52.32921216507509,6.008284534378899,0.11481702639484553,ENSG00000105538,protein_coding
ENST00000222224,69.41634380420336,11.772777339183772,0.16959662082448795,ENSG00000105617,protein_coding
ENST00000222247,446.19352308972776,2171.4638219776884,4.866641288159209,ENSG00000105640,protein_coding
ENST00000222254,85.38233801133416,37.03000260963356,0.43369628276890215,ENSG00000105647,protein_coding
ENST00000222256,20.228944945756723,1.6037231732977937,0.07927863650813854,ENSG00000105649,protein_coding
ENST00000222305,102.73876674159796,111.42926191525612,1.084588276161772,ENSG00000105698,protein_coding
ENST00000222307,133.39648713329646,226.33484892576064,1.6967077153957997,ENSG00000105700,protein_coding
ENST00000222345,12.411563314646939,2.3180537850065774,0.18676565765660094,ENSG00000105738,protein_coding
ENST00000222374,16.552358541925873,3.0461385577224758,0.18403048423623963,ENSG00000105767,protein_coding
ENST00000222399,29.322050368388016,12.179421622205032,0.4153673249035687,ENSG00000091136,protein_coding
ENST00000222547,94.16150985832179,54.7824829051196,0.5817927408720076,ENSG00000105829,protein_coding
ENST00000222567,42.01560659354065,27.036819271913252,0.643494678857494,ENSG00000105849,protein_coding
ENST00000222673,88.64286488506917,48.173219245580725,0.5434528690835998,ENSG00000105953,protein_coding
ENST00000222693,119.21702778914822,35.81818734051118,0.3004452300543895,ENSG00000105971,protein_coding
ENST00000222800,118.31727613269364,58.654096301912986,0.4957356881351124,ENSG00000106077,protein_coding
ENST00000222823,19.77771012108465,6.8782694807370985,0.34777886007158654,ENSG00000106100,protein_coding
ENST00000223023,158.6897148692076,13.403240051807003,0.0844619329164085,ENSG00000106299,protein_coding
ENST00000223029,143.45514655590273,104.57011629998242,0.7289394546694267,ENSG00000106305,protein_coding
ENST00000223095,74.91725223580453,1.0399149398652394,0.013880847319280649,ENSG00000106366,protein_coding
ENST00000223127,66.4720819274487,56.46288038707439,0.8494224755695345,ENSG00000106397,protein_coding
