ensembl_transcript_id,TPM_PROseq,TPM_RNAseq,half_life,ensembl_gene_id,biotype
ENST00000162749,67.33868910166119,20.426729681842808,0.3033431442510647,ENSG00000067182,protein_coding
ENST00000163416,20.90879485603451,34.13236953726887,1.6324407873473343,ENSG00000066455,protein_coding
ENST00000164024,10.355392659810068,1.242667602092404,0.12000197799502815,ENSG00000008300,protein_coding
ENST00000166345,67.53008740087238,83.90951687697167,1.2425501003555297,ENSG00000071539,protein_coding
ENST00000167462,18.721120901959075,17.452307287546017,0.9322255531034852,ENSG00000073350,protein_coding
ENST00000168216,25.23229469280779,297.9201620337094,11.807097438451704,ENSG00000072506,protein_coding
ENST00000169298,80.36631898595434,55.062513424338114,0.6851441514194698,ENSG00000073849,protein_coding
ENST00000169551,51.006600708649955,48.98009492346897,0.9602697345632499,ENSG00000075336,protein_coding
ENST00000170168,112.34082955675301,11.714837777637,0.10427943094116844,ENSG00000079313,protein_coding
ENST00000170447,48.205785610620055,75.16967513696254,1.5593496545029266,ENSG00000075975,protein_coding
ENST00000170564,24.099884822270322,12.536296620421881,0.5201807690316133,ENSG00000076650,protein_coding
ENST00000171111,128.50862876393333,108.92979159711047,0.8476457390048988,ENSG00000079999,protein_coding
ENST00000173527,20.747484206247915,87.61092861611921,4.22272540348463,ENSG00000066583,protein_coding
ENST00000174618,88.4385256997611,3.327852550479741,0.03762899171089111,ENSG00000070444,protein_coding
ENST00000174653,30.759553360767935,17.713516950466577,0.5758704212220183,ENSG00000070718,protein_coding
ENST00000175091,73.42230879258864,65.07737218817098,0.8863433097971443,ENSG00000068697,protein_coding
ENST00000175756,46.955254433432756,13.36217085364681,0.2845724299628705,ENSG00000072135,protein_coding
ENST00000176183,29.74416317500315,1.032014092789467,0.034696356616842616,ENSG00000069696,protein_coding
ENST00000178640,17.822927411399096,6.5684130745746,0.36853727353305654,ENSG00000137764,protein_coding
ENST00000181839,34.70541354403894,18.12322386176149,0.5222016397748519,ENSG00000065883,protein_coding
ENST00000182527,46.34728641280445,11.689240083558857,0.25220980532593706,ENSG00000065308,protein_coding
ENST00000184266,55.17566747571206,124.02796095947147,2.2478742285096542,ENSG00000065518,protein_coding
ENST00000184956,48.38830176572304,13.244662044096767,0.27371619918016893,ENSG00000068097,protein_coding
ENST00000185150,26.521046174919533,53.923896625745634,2.03324922667419,ENSG00000068912,protein_coding
ENST00000186436,43.455320645468,11.826926165967937,0.2721629018103075,ENSG00000075568,protein_coding
ENST00000190611,10.795355040805465,3.3637100341752078,0.31158864358427196,ENSG00000079156,protein_coding
ENST00000193403,38.05810760046302,38.01950568418461,0.9989857110951587,ENSG00000072110,protein_coding
ENST00000196061,51.55100294553397,48.20660587160477,0.9351245003426468,ENSG00000083444,protein_coding
ENST00000196169,13.357698670307373,21.997385515403185,1.6467945608251249,ENSG00000083544,protein_coding
ENST00000196371,45.670160643425774,89.90569037707876,1.968587128016172,ENSG00000083720,protein_coding
ENST00000196489,26.40071800247942,3.178157348619823,0.12038147403117395,ENSG00000083817,protein_coding
ENST00000198767,82.38888382499309,57.35297617274798,0.6961251750245179,ENSG00000085721,protein_coding
ENST00000199389,120.88077195310086,82.11396420963575,0.6792971527472889,ENSG00000086232,protein_coding
ENST00000199814,115.97401155575625,44.872861570451114,0.38692169882282473,ENSG00000086589,protein_coding
ENST00000200135,42.31527842784511,68.45669534749484,1.6177772636950833,ENSG00000086827,protein_coding
ENST00000200453,352.4447133779581,89.97186691925194,0.25527937717359667,ENSG00000087074,protein_coding
ENST00000200457,51.58532272090836,156.15080333383452,3.027039380535737,ENSG00000087077,protein_coding
ENST00000200652,24.901483822272603,12.98968051549858,0.5216428309336425,ENSG00000197208,protein_coding
ENST00000202017,99.59981197339641,57.60914131281009,0.5784061251862379,ENSG00000088356,protein_coding
ENST00000202816,55.260412003718145,62.85426316450775,1.13741937284649,ENSG00000089048,protein_coding
ENST00000203001,60.74122362910273,33.67082510829411,0.5543323478943142,ENSG00000089195,protein_coding
ENST00000203166,46.26086658348749,30.815430054412598,0.6661230610282592,ENSG00000249115,protein_coding
ENST00000203407,98.49674605069751,340.3422337901816,3.4553652525231966,ENSG00000010256,protein_coding
ENST00000203556,49.4420384949523,7.601889522779556,0.15375356183090344,ENSG00000089639,protein_coding
ENST00000204005,56.802966841286676,14.198653748297057,0.24996324202518425,ENSG00000090006,protein_coding
ENST00000204517,75.31608519360506,28.472233466117178,0.37803655610786707,ENSG00000090447,protein_coding
ENST00000204549,60.13662128694789,39.7104253734523,0.6603368217840181,ENSG00000090470,protein_coding
ENST00000204566,52.40340781102629,68.70293929277297,1.3110395327823903,ENSG00000090487,protein_coding
ENST00000204679,18.768127283647495,21.303252934385107,1.1350761113468388,ENSG00000090581,protein_coding
ENST00000204726,75.32232324912961,36.19901248429594,0.48058810353694503,ENSG00000090615,protein_coding
ENST00000205061,37.78749351393258,16.378585843454676,0.4334393292695041,ENSG00000090863,protein_coding
ENST00000205194,128.1685232856944,35.63315325936965,0.2780179746624799,ENSG00000090971,protein_coding
ENST00000205636,60.679431013292735,109.16193820917918,1.798994097114484,ENSG00000091317,protein_coding
ENST00000206020,134.347001861168,45.18270654998663,0.33631347126508787,ENSG00000091640,protein_coding
ENST00000206542,53.15605919560078,74.07482226616706,1.393534874238712,ENSG00000092094,protein_coding
ENST00000206595,34.727641173749696,29.819081374738992,0.8586555368257768,ENSG00000092140,protein_coding
ENST00000207157,23.573931842061484,4.795082661944188,0.20340614769185952,ENSG00000092607,protein_coding
ENST00000207549,159.85188896483402,108.2272803232478,0.6770472405681539,ENSG00000092929,protein_coding
ENST00000209728,115.04608716517929,87.44504819148263,0.7600871124450498,ENSG00000094804,protein_coding
ENST00000209875,129.1944254475092,34.33864663930309,0.26579046673538287,ENSG00000094916,protein_coding
ENST00000209884,42.908022546692145,35.122184360274225,0.8185458633535154,ENSG00000076321,protein_coding
ENST00000210313,238.4802469842679,111.20058683563526,0.4662884588633077,ENSG00000095261,protein_coding
ENST00000210444,49.90243299844245,305.5284724343372,6.122516560342325,ENSG00000095380,protein_coding
ENST00000211379,158.86966810157028,116.93110192646998,0.7360190483416401,ENSG00000204463,protein_coding
ENST00000211936,63.90750728004033,26.49507319000369,0.41458467584885234,ENSG00000096654,protein_coding
ENST00000212015,68.67168951396233,30.28416080968361,0.44099920977663193,ENSG00000096717,protein_coding
ENST00000214869,65.54411714753168,66.86683472455944,1.0201805689754047,ENSG00000099203,protein_coding
ENST00000215057,122.99287467643195,10.282395145671305,0.08360155149411783,ENSG00000099326,protein_coding
ENST00000215061,58.16876043490508,5.236705173807939,0.09002607472903225,ENSG00000099330,protein_coding
ENST00000215071,104.61481254117916,393.04004202730863,3.7570209464610724,ENSG00000099341,protein_coding
ENST00000215565,71.22266479362452,600.4971721221704,8.431265157828294,ENSG00000099795,protein_coding
ENST00000215570,248.79559911454467,188.25031706851138,0.7566464910894246,ENSG00000099800,protein_coding
ENST00000215574,37.105964567769576,175.92637981631447,4.741188697439899,ENSG00000099804,protein_coding
ENST00000215730,164.00355886261258,53.24238002774492,0.32464161385879803,ENSG00000099940,protein_coding
ENST00000215739,19.644699308595087,9.792226894755702,0.49846662150086146,ENSG00000099949,protein_coding
ENST00000215790,17.839470682612035,4.167558114237677,0.23361444901500114,ENSG00000099992,protein_coding
ENST00000215793,82.94019181926207,18.873794079084387,0.2275590840230144,ENSG00000099995,protein_coding
ENST00000215832,364.7037730468097,122.33280825455982,0.3354306077849609,ENSG00000100030,protein_coding
ENST00000215882,217.7538476480268,299.8457612456219,1.3769940898141413,ENSG00000100075,protein_coding
ENST00000215909,39.530769016242154,980.279011314995,24.79787354787417,ENSG00000100097,protein_coding
ENST00000215912,14.082391801733085,5.061763487131151,0.35943918891023985,ENSG00000100100,protein_coding
ENST00000215917,45.547245848939546,20.738156326654018,0.4553108742388834,ENSG00000100104,protein_coding
ENST00000215957,22.335998531101975,8.842509284954339,0.3958860076320968,ENSG00000100139,protein_coding
ENST00000215980,72.73983522116447,54.839501532489344,0.7539129194581015,ENSG00000100162,protein_coding
ENST00000216014,17.446201989191593,9.340062609255325,0.5353636633945745,ENSG00000100196,protein_coding
ENST00000216024,15.465779459250342,10.819319185645414,0.6995650761833538,ENSG00000100206,protein_coding
ENST00000216027,41.3455925836429,21.169818924196232,0.5120211756880566,ENSG00000100209,protein_coding
ENST00000216029,16.592516375515686,12.336576230553701,0.7435024291287033,ENSG00000100211,protein_coding
ENST00000216034,92.61454026268001,218.75675387593571,2.3620130624789812,ENSG00000100216,protein_coding
ENST00000216037,102.22178888862514,91.39251829152128,0.894061034199834,ENSG00000100219,protein_coding
ENST00000216038,63.48040842107947,275.7564402157888,4.343961342949085,ENSG00000100220,protein_coding
ENST00000216039,63.47678443107938,40.571195472085925,0.6391501371046379,ENSG00000100221,protein_coding
ENST00000216044,56.730700452653686,20.005135567795826,0.3526333256627373,ENSG00000100226,protein_coding
ENST00000216085,141.90097236699037,29.745904229071762,0.20962438616799348,ENSG00000100263,protein_coding
ENST00000216121,28.12471989990505,35.17417277028026,1.2506497094180486,ENSG00000184117,protein_coding
ENST00000216122,83.6720124537372,162.6455553227356,1.9438465808703165,ENSG00000100297,protein_coding
ENST00000216124,12.137198356440393,2.990713872181866,0.24640891450825597,ENSG00000100299,protein_coding
ENST00000216129,127.4693344225772,84.55025381803843,0.6632987784947828,ENSG00000100304,protein_coding
ENST00000216181,58.7527405480542,63.10822873972127,1.0741325111141784,ENSG00000100345,protein_coding
ENST00000216185,85.4524582938915,76.68652624376823,0.8974174385952113,ENSG00000100348,protein_coding
ENST00000216190,207.80296008298697,387.9659362122106,1.866989459906032,ENSG00000100353,protein_coding
ENST00000216214,42.033959667754125,37.93763489236006,0.9025472544634782,ENSG00000100376,protein_coding
ENST00000216218,72.21111296595755,221.97580518924133,3.073983990440464,ENSG00000100380,protein_coding
ENST00000216225,55.09817291640802,181.67748091814576,3.2973412964850404,ENSG00000100387,protein_coding
ENST00000216237,36.216904239694976,38.64591813838262,1.067068512609793,ENSG00000100395,protein_coding
ENST00000216252,140.11284755550548,244.79094960912556,1.7470985272221522,ENSG00000100410,protein_coding
ENST00000216259,29.29458272800015,21.593773137170913,0.7371251312117615,ENSG00000100417,protein_coding
ENST00000216264,30.694662090860902,20.173587054147998,0.6572343749682303,ENSG00000100422,protein_coding
ENST00000216268,25.23612198414183,11.703358714019537,0.4637542456552489,ENSG00000100426,protein_coding
ENST00000216277,46.706700448466705,94.39195063115878,2.020950949753024,ENSG00000090060,protein_coding
ENST00000216294,16.899921001382413,15.13146386048575,0.8953570764767479,ENSG00000023608,protein_coding
ENST00000216297,104.2994941532753,160.54797401940363,1.5392977245265187,ENSG00000092201,protein_coding
ENST00000216330,38.06094213377313,66.190007190820893,1.739053304518377,ENSG00000100442,protein_coding
ENST00000216373,28.805279855878364,12.997372476250789,0.45121493494528164,ENSG00000100485,protein_coding
ENST00000216410,33.56117864409888,30.38396805380937,0.9053307804239418,ENSG00000100522,protein_coding
ENST00000216416,54.201158531972,36.53188218113507,0.6740055594860719,ENSG00000100528,protein_coding
ENST00000216455,59.816692853393704,442.273421715528,7.393812673654618,ENSG00000100567,protein_coding
ENST00000216465,40.04875404278469,35.595131941963864,0.8887949898250779,ENSG00000100577,protein_coding
ENST00000216468,24.119832445205894,13.26502459010814,0.5499633805600803,ENSG00000100580,protein_coding
ENST00000216479,59.418525067914864,268.83889928377823,4.524496341443981,ENSG00000100591,protein_coding
ENST00000216484,48.149995185040105,31.689116944978903,0.6581333356981208,ENSG00000100596,protein_coding
ENST00000216489,47.117373368994826,16.802019969485812,0.35659924923875813,ENSG00000100601,protein_coding
ENST00000216500,10.791837241779781,18.51691952663272,1.7158264261942227,ENSG00000100612,protein_coding
ENST00000216513,34.387935845181254,3.967832645690516,0.11538443783174979,ENSG00000100625,protein_coding
ENST00000216554,270.26689568538615,196.5130600395355,0.7271074007831635,ENSG00000100664,protein_coding
ENST00000216602,24.34639501105551,30.0410413926717,1.233901009945427,ENSG00000100711,protein_coding
ENST00000216639,55.302525395528875,334.06258949171973,6.040638960019866,ENSG00000100749,protein_coding
ENST00000216727,19.369921675995087,115.48590986496826,5.962125804983949,ENSG00000100836,protein_coding
ENST00000216797,193.49532507164275,44.26466094393847,0.22876346458266747,ENSG00000100906,protein_coding
ENST00000216799,44.13178236291186,17.356740596958893,0.3932934422232947,ENSG00000100908,protein_coding
ENST00000216832,272.18602791029997,140.57800110431586,0.5164776538443183,ENSG00000100941,protein_coding
ENST00000216840,21.235149174713158,7.951401684746433,0.37444529441850927,ENSG00000100949,protein_coding
ENST00000216879,87.05969682439574,52.298500042739775,0.6007199881275576,ENSG00000088833,protein_coding
ENST00000216962,17.15859772833796,26.942751301824146,1.570218716493793,ENSG00000100994,protein_coding
ENST00000217109,73.3540538758034,29.17424454616378,0.3977182310272726,ENSG00000101138,protein_coding
ENST00000217131,114.42350083215626,186.82495467212783,1.6327498574455843,ENSG00000101160,protein_coding
ENST00000217133,13.230748623432435,6.31171376471819,0.47704887639840526,ENSG00000101162,protein_coding
ENST00000217159,27.24126451490711,13.897612460889086,0.5101676705677138,ENSG00000101187,protein_coding
ENST00000217381,43.21059291965931,48.95677442737395,1.132980853060693,ENSG00000101400,protein_coding
ENST00000217402,29.093554244728026,36.36126432577121,1.2498048199923923,ENSG00000101421,protein_coding
ENST00000217446,30.35442394860604,15.390099867195868,0.5070134057972339,ENSG00000101464,protein_coding
ENST00000217455,58.72607135042878,44.57491545708406,0.759031115687915,ENSG00000101473,protein_coding
ENST00000217456,21.523102128971153,46.52733835680034,2.1617394220404806,ENSG00000101474,protein_coding
ENST00000217909,10.099236609237508,4.8394956834288685,0.47919420751092295,ENSG00000077713,protein_coding
ENST00000217958,19.177994098412817,157.05745083888684,8.189461840114186,ENSG00000101843,protein_coding
ENST00000218104,14.709217060877897,4.679785900459187,0.3181532967452097,ENSG00000101986,protein_coding
ENST00000218147,37.49101803601463,1.7686028685650397,0.04717404224302696,ENSG00000085185,protein_coding
ENST00000218388,41.169218100349525,121.14255154549961,2.942551671742124,ENSG00000102265,protein_coding
ENST00000218516,56.102412199763386,89.03862103666334,1.5870729536481298,ENSG00000102393,protein_coding
ENST00000219066,16.708677785117466,92.82807174833094,5.555680284349821,ENSG00000065057,protein_coding
ENST00000219097,74.7287298477968,91.55530597177145,1.2251687692035722,ENSG00000091651,protein_coding
ENST00000219139,36.81978756175891,9.21248182306828,0.2502046435660693,ENSG00000125149,protein_coding
ENST00000219169,64.57071412619253,100.46924932810667,1.5559569177407042,ENSG00000102898,protein_coding
ENST00000219204,39.18269310712729,76.28400259899796,1.9468800266085329,ENSG00000102931,protein_coding
ENST00000219252,89.28091743042165,143.99346291825827,1.612813432730182,ENSG00000102978,protein_coding
ENST00000219271,16.082558481575493,6.759730417597183,0.4203143688450608,ENSG00000102996,protein_coding
ENST00000219299,11.30359750635,3.1761055871603006,0.2809818365680542,ENSG00000103021,protein_coding
ENST00000219302,153.07917985969064,79.77835789793227,0.5211574687756724,ENSG00000103024,protein_coding
ENST00000219313,165.31770346355717,397.8213429803665,2.4064049684071662,ENSG00000103035,protein_coding
ENST00000219320,43.40791290949296,6.206898460360506,0.14299002288596804,ENSG00000103042,protein_coding
ENST00000219345,22.56541863138864,7.137235547989517,0.316290854806548,ENSG00000103066,protein_coding
ENST00000219439,37.511832718518235,51.248849505726945,1.3662048956735522,ENSG00000103160,protein_coding
ENST00000219478,50.27663680883129,8.699940231625492,0.1730414121514451,ENSG00000103199,protein_coding
ENST00000219611,43.95884749485374,29.306466073497948,0.6666795820097161,ENSG00000103326,protein_coding
ENST00000219689,25.433775630428332,2.9908297003975526,0.11759283182554299,ENSG00000103404,protein_coding
ENST00000219789,17.602127916682775,28.565175750636293,1.6228251428375922,ENSG00000103502,protein_coding
ENST00000219837,93.67379656152356,44.015674247124736,0.4698824630025099,ENSG00000103550,protein_coding
ENST00000219905,44.834648643737225,58.37752862114809,1.302062810506771,ENSG00000174197,protein_coding
ENST00000220003,51.918263439492314,30.15480281967055,0.5808130091795963,ENSG00000103653,protein_coding
ENST00000220058,52.325214213658334,17.13055075271664,0.32738615618022815,ENSG00000103707,protein_coding
ENST00000220166,102.62899472721881,122.85208858000644,1.1970504914964752,ENSG00000103811,protein_coding
ENST00000220325,27.071593070991938,7.703628084845606,0.2845650074838147,ENSG00000103966,protein_coding
ENST00000220478,12.71231588872053,45.39963894743538,3.57131142309938,ENSG00000104112,protein_coding
ENST00000220496,56.151094477380354,13.538077910316007,0.24110087321217974,ENSG00000104129,protein_coding
ENST00000220509,25.912560639657013,28.600106681142943,1.1037159576337996,ENSG00000104142,protein_coding
ENST00000220514,46.029248078488195,89.38286087788875,1.9418709757212371,ENSG00000104147,protein_coding
ENST00000220592,71.55084812285774,19.732098847617724,0.2757772879747889,ENSG00000123908,protein_coding
ENST00000220659,130.96967550337058,44.81113823954265,0.3421489598055041,ENSG00000104221,protein_coding
ENST00000220751,28.544876328686634,14.52295269190265,0.5087761644042429,ENSG00000104312,protein_coding
ENST00000220764,35.952975077001845,103.08455985720877,2.8672052767936083,ENSG00000104325,protein_coding
ENST00000220853,18.38072168990635,29.531052541757006,1.6066318308912642,ENSG00000104412,protein_coding
ENST00000220913,39.617854971767756,18.760111078115663,0.47352667355373945,ENSG00000104472,protein_coding
ENST00000221086,28.009267608614824,10.601062713497226,0.3784841096750653,ENSG00000104643,protein_coding
ENST00000221130,83.25862278726294,239.62906331771254,2.8781290789543474,ENSG00000104687,protein_coding
ENST00000221132,101.6356804388759,53.01715729077799,0.5216392221889312,ENSG00000104689,protein_coding
ENST00000221138,76.65635194028795,121.8854516769883,1.590024160971447,ENSG00000104695,protein_coding
ENST00000221200,43.993943808006044,41.892048153252276,0.9522230681585027,ENSG00000104756,protein_coding
ENST00000221232,64.08986396575972,7.150487992091676,0.11156971710708974,ENSG00000088038,protein_coding
ENST00000221233,96.23949932502134,126.90128201353448,1.318598734444386,ENSG00000077348,protein_coding
ENST00000221249,13.553089360979905,10.541989311497346,0.7778292484256997,ENSG00000032444,protein_coding
ENST00000221265,66.19363036736681,51.245949795076974,0.7741824932500004,ENSG00000006712,protein_coding
ENST00000221283,32.243542720150025,65.60612135627471,2.0347057370738404,ENSG00000076944,protein_coding
ENST00000221327,79.01379421490729,8.821815969072594,0.11164906149271096,ENSG00000167384,protein_coding
ENST00000221455,69.56489784765893,26.546930482420848,0.38161387860521717,ENSG00000104859,protein_coding
ENST00000221494,95.69167513211005,26.07524798219218,0.2724923348472394,ENSG00000104897,protein_coding
ENST00000221496,180.6625785515826,5.065143302748963,0.02803648294714651,ENSG00000104899,protein_coding
ENST00000221561,147.7193439752502,205.961172399554,1.3942735382988294,ENSG00000104964,protein_coding
ENST00000221566,88.65064132171,92.98997445226473,1.0489486941759107,ENSG00000104969,protein_coding
ENST00000221573,33.68429700505335,35.0087017496427,1.039318164911996,ENSG00000104976,protein_coding
ENST00000221671,18.672909817929558,2.7354079454353215,0.14649071687845927,ENSG00000105072,protein_coding
ENST00000221801,113.7826421513597,390.387997655749,3.4309978242237884,ENSG00000105202,protein_coding
ENST00000221855,15.935103392728067,107.10936538006185,6.7215983944566595,ENSG00000105254,protein_coding
ENST00000221957,88.45694909175786,99.01983335974207,1.1194127129235165,ENSG00000105355,protein_coding
ENST00000221980,158.6109304257269,51.27489959614885,0.3232746914637101,ENSG00000105376,protein_coding
ENST00000222122,39.92996618024976,3.246746893533485,0.0813110353982568,ENSG00000105516,protein_coding
ENST00000222139,41.897700270009935,10.388092913473406,0.24793945363414435,ENSG00000187266,protein_coding
ENST00000222145,16.353609600160286,2.284448200864462,0.13969076287855567,ENSG00000105538,protein_coding
ENST00000222219,63.231394394309014,37.37922560667732,0.5911497914087048,ENSG00000105612,protein_coding
ENST00000222224,85.07980616684377,18.312895988295587,0.21524374364915114,ENSG00000105617,protein_coding
ENST00000222305,45.74710154104153,66.19652251107696,1.447010199142113,ENSG00000105698,protein_coding
ENST00000222330,59.20258372691496,18.279661384765557,0.30876458819913244,ENSG00000105723,protein_coding
ENST00000222339,22.678050336584693,12.071742362959297,0.5323095320714107,ENSG00000105732,protein_coding
ENST00000222399,15.083370114382795,8.790385524866036,0.5827865694606231,ENSG00000091136,protein_coding
ENST00000222402,12.829430566514272,4.5435703325503125,0.354152143307853,ENSG00000078967,protein_coding
ENST00000222511,55.7204396829171,32.20162151498671,0.5779139880846841,ENSG00000105793,protein_coding
ENST00000222553,141.05063731003258,82.60255000715695,0.5856233731549516,ENSG00000105835,protein_coding
ENST00000222567,80.07273802145615,88.93930853605606,1.1107314515987208,ENSG00000105849,protein_coding
ENST00000222584,12.819328175510096,7.68236589148651,0.5992799143845009,ENSG00000105866,protein_coding
ENST00000222644,14.685932067084432,13.97697150780813,0.9517251914255211,ENSG00000105926,protein_coding
ENST00000222673,42.21578637814658,52.286786033141524,1.2385600392418201,ENSG00000105953,protein_coding
ENST00000222690,161.81095745241416,120.825545846464,0.7467080582722386,ENSG00000105968,protein_coding
ENST00000222800,166.05072680474686,27.031218757107794,0.16278892165821618,ENSG00000106077,protein_coding
ENST00000222803,62.43454536529254,20.541449861016154,0.32900775909926266,ENSG00000106080,protein_coding
ENST00000222812,30.085601430439183,3.7804512438053743,0.12565649560126438,ENSG00000106089,protein_coding
ENST00000222823,19.324193084554913,5.6565396019675855,0.2927180233201375,ENSG00000106100,protein_coding
ENST00000222982,14.763126840293632,3.3000450641523655,0.22353293444214078,ENSG00000106258,protein_coding
ENST00000223023,112.1468919966889,13.969031003277093,0.12456012605047963,ENSG00000106299,protein_coding
ENST00000223029,82.12474358444419,136.63095593029166,1.6637002438832804,ENSG00000106305,protein_coding
