ensembl_transcript_id,TPM_PROseq,TPM_RNAseq,ensembl_gene_id,biotype
ENST00000196551,265.714595470919,4232.423551180277,ENSG00000083845,protein_coding
ENST00000197268,6.022852225467889,2.285887421802169,ENSG00000084444,protein_coding
ENST00000199814,112.25358361132987,56.14430525881078,ENSG00000086589,protein_coding
ENST00000200453,1169.747082490656,99.11907054551695,ENSG00000087074,protein_coding
ENST00000200457,132.8096342147106,183.21238306883296,ENSG00000087077,protein_coding
ENST00000201031,0.03427976236786673,NA,ENSG00000087510,protein_coding
ENST00000202017,110.53808237828392,49.0559484761613,ENSG00000088356,protein_coding
ENST00000202677,6.058487382338432,1.770913898662772,ENSG00000188559,protein_coding
ENST00000202773,334.4460958508783,2611.608806351899,ENSG00000089009,protein_coding
ENST00000202816,41.72606049334895,28.747444839576378,ENSG00000089048,protein_coding
ENST00000202967,23.60379318453276,3.5476813916173287,ENSG00000089163,protein_coding
ENST00000203001,40.489959441424304,24.47853909147935,ENSG00000089195,protein_coding
ENST00000203407,111.31505342252785,317.9108808122699,ENSG00000010256,protein_coding
ENST00000203556,58.69503552103707,12.908849653768774,ENSG00000089639,protein_coding
ENST00000203664,2.644165048535512,0.25574011644801203,ENSG00000089723,protein_coding
ENST00000204517,57.81718102012719,31.374730721128838,ENSG00000090447,protein_coding
ENST00000204549,67.36694224461986,29.359973954828707,ENSG00000090470,protein_coding
ENST00000204566,60.392669560235305,96.29492491837684,ENSG00000090487,protein_coding
ENST00000204679,35.7906376065089,33.10365243265234,ENSG00000090581,protein_coding
ENST00000204961,2.0914749414697997,2.5890725222255213,ENSG00000090776,protein_coding
ENST00000205194,214.36333584512585,82.33741854709965,ENSG00000090971,protein_coding
ENST00000205214,32.02972146075736,14.091055456395262,ENSG00000157426,protein_coding
ENST00000205636,63.34769248068036,36.73245868302143,ENSG00000091317,protein_coding
ENST00000206020,172.71170596788244,71.12530456378134,ENSG00000091640,protein_coding
ENST00000206380,92.96104752619101,77.17387042320127,ENSG00000091947,protein_coding
ENST00000206451,39.92751308684758,62.51679336536383,ENSG00000092010,protein_coding
ENST00000206513,2.5783707326167424,0.20381587637425272,ENSG00000092067,protein_coding
ENST00000206542,69.17624596512233,57.24826631727055,ENSG00000092094,protein_coding
ENST00000206765,13.015879352620628,1.2818398605159433,ENSG00000092295,protein_coding
ENST00000207549,185.8562127645381,147.19152480106032,ENSG00000092929,protein_coding
ENST00000207870,76.95695647147092,21.005829385425237,ENSG00000093217,protein_coding
ENST00000209873,65.98279755044375,127.72062051445549,ENSG00000094914,protein_coding
ENST00000209875,204.2485294707134,37.89947367052023,ENSG00000094916,protein_coding
ENST00000210060,112.07390591518967,128.73696651440463,ENSG00000095059,protein_coding
ENST00000210313,245.51501715085334,135.16943659993797,ENSG00000095261,protein_coding
ENST00000210444,118.29219715537316,188.30447005813448,ENSG00000095380,protein_coding
ENST00000211314,7.579287191285522,10.916483438630722,ENSG00000096092,protein_coding
ENST00000211998,159.17536766470093,142.37510270197842,ENSG00000035403,protein_coding
ENST00000212015,116.26576682177873,26.180047847219093,ENSG00000096717,protein_coding
ENST00000212355,44.11586842650164,13.146126564509247,ENSG00000069702,protein_coding
ENST00000214869,80.75617919507408,33.4624849337983,ENSG00000099203,protein_coding
ENST00000215095,29.035451487707135,2.546507313991288,ENSG00000099365,protein_coding
ENST00000215115,63.115018961757315,99.3684885419639,ENSG00000099385,protein_coding
ENST00000215368,1.1732183331889736,0.08252471909473391,ENSG00000099617,protein_coding
ENST00000215531,4.596794609089926,1.0285473642476843,ENSG00000095932,protein_coding
ENST00000215565,93.7664529843326,785.5461682348822,ENSG00000099795,protein_coding
ENST00000215567,66.01521503608836,123.11499848905191,ENSG00000099797,protein_coding
ENST00000215574,100.9767178239402,188.53080526424122,ENSG00000099804,protein_coding
ENST00000215582,1.8278748852343976,0.02889080287198657,ENSG00000099812,protein_coding
ENST00000215631,83.53975058124068,4.073266040219288,ENSG00000099860,protein_coding
ENST00000215743,12.936189422719842,0.8331310208122054,ENSG00000099953,protein_coding
ENST00000215794,2.5725371145448395,0.9552556023347217,ENSG00000184979,protein_coding
ENST00000215882,362.22189487104373,407.0902810720424,ENSG00000100075,protein_coding
ENST00000215885,8.738080566337187,1.6734108615817544,ENSG00000100078,protein_coding
ENST00000215906,2.492393801258847,0.6925219750739094,ENSG00000128203,protein_coding
ENST00000215909,150.9665039810174,602.3297942417526,ENSG00000100097,protein_coding
ENST00000215919,36.51879103197103,7.586304562567968,ENSG00000100105,protein_coding
ENST00000215941,53.67369449370968,29.87339472050291,ENSG00000100124,protein_coding
ENST00000215957,56.015316288894965,10.932825726389357,ENSG00000100139,protein_coding
ENST00000215980,80.59292315239615,72.04707107082129,ENSG00000100162,protein_coding
ENST00000216019,295.35995360616704,203.03953439149137,ENSG00000100201,protein_coding
ENST00000216027,85.75574534392884,19.578952297486428,ENSG00000100209,protein_coding
ENST00000216029,41.48160822390542,18.11188146472615,ENSG00000100211,protein_coding
ENST00000216034,80.15590247377291,94.84906060042664,ENSG00000100216,protein_coding
ENST00000216037,402.32643968995217,127.8903861073161,ENSG00000100219,protein_coding
ENST00000216038,59.68399945742407,125.6565762161251,ENSG00000100220,protein_coding
ENST00000216039,89.2460277509767,42.27817368832911,ENSG00000100221,protein_coding
ENST00000216106,90.49399405447404,25.076229173128038,ENSG00000100281,protein_coding
ENST00000216115,1.00229231378469,0.3155203771066798,ENSG00000100290,protein_coding
ENST00000216129,156.85492038781558,125.78804717065303,ENSG00000100304,protein_coding
ENST00000216146,496.51151088842164,3502.769470506636,ENSG00000100316,protein_coding
ENST00000216160,45.853358714605356,26.10485498178185,ENSG00000100324,protein_coding
ENST00000216181,65.46062559840371,56.36991100877527,ENSG00000100345,protein_coding
ENST00000216185,116.54046055617994,197.7690068305461,ENSG00000100348,protein_coding
ENST00000216190,204.1654510018361,389.40394887255087,ENSG00000100353,protein_coding
ENST00000216218,75.77586711225499,155.76998057898115,ENSG00000100380,protein_coding
ENST00000216225,87.38896903244574,167.3313717098904,ENSG00000100387,protein_coding
ENST00000216237,44.715748468053796,32.284063454397455,ENSG00000100395,protein_coding
ENST00000216252,110.10578442931318,191.38038792547022,ENSG00000100410,protein_coding
ENST00000216254,89.47203069393836,77.27706457240119,ENSG00000100412,protein_coding
ENST00000216259,56.49594210977697,43.39298566853583,ENSG00000100417,protein_coding
ENST00000216264,40.244634335341836,14.275698863157654,ENSG00000100422,protein_coding
ENST00000216268,44.212046499388066,12.79814366992094,ENSG00000100426,protein_coding
ENST00000216277,74.1633325057073,98.13125926672681,ENSG00000090060,protein_coding
ENST00000216281,473.0442156057912,1412.5340246769017,ENSG00000080824,protein_coding
ENST00000216294,41.4948158366057,12.960550098876467,ENSG00000023608,protein_coding
ENST00000216297,81.23873010697908,121.52210739851458,ENSG00000092201,protein_coding
ENST00000216367,53.19955779312014,56.41393699193982,ENSG00000100479,protein_coding
ENST00000216373,38.60847668519674,10.105502448362008,ENSG00000100485,protein_coding
ENST00000216392,36.15119713830428,12.512917410947933,ENSG00000100504,protein_coding
ENST00000216410,26.014668155688348,30.36551137917449,ENSG00000100522,protein_coding
ENST00000216420,15.52533299621056,2.999239357680477,ENSG00000100532,protein_coding
ENST00000216442,36.564674827390505,38.60474360924048,ENSG00000100554,protein_coding
ENST00000216452,23.829960394741644,49.878437500369664,ENSG00000100564,protein_coding
ENST00000216455,112.23811345026405,429.8938156405776,ENSG00000100567,protein_coding
ENST00000216465,98.71483873187785,18.34261484027218,ENSG00000100577,protein_coding
ENST00000216468,32.162079253174475,15.733500915928749,ENSG00000100580,protein_coding
ENST00000216471,1.8652345850830756,0.2990716418987003,ENSG00000100583,protein_coding
ENST00000216479,73.66463669512704,233.59186512524136,ENSG00000100591,protein_coding
ENST00000216484,52.763938155640474,14.33374573211532,ENSG00000100596,protein_coding
ENST00000216605,52.869322597318835,111.51247402685085,ENSG00000100714,protein_coding
ENST00000216639,78.27399743064943,145.99024762292984,ENSG00000100749,protein_coding
ENST00000216714,110.37180915428357,304.7293123900867,ENSG00000100823,protein_coding
ENST00000216733,0.43586980454818874,0.01885035046038777,ENSG00000100842,protein_coding
ENST00000216756,27.61257151030655,70.2658582517485,ENSG00000100865,protein_coding
ENST00000216774,54.87966568018422,76.14688277951127,ENSG00000100883,protein_coding
ENST00000216780,331.24039982076613,68.36323921233729,ENSG00000100889,protein_coding
ENST00000216797,192.9028777790691,22.779470888602745,ENSG00000100906,protein_coding
ENST00000216799,70.65134873522265,18.718930375853475,ENSG00000100908,protein_coding
ENST00000216802,47.548533467912506,229.55400550810575,ENSG00000100911,protein_coding
ENST00000216832,286.3169892250083,238.82345725724207,ENSG00000100941,protein_coding
ENST00000216840,26.741483151767742,18.626003002346202,ENSG00000100949,protein_coding
ENST00000216927,0.011617670398954644,0.040120320715129366,ENSG00000089012,protein_coding
ENST00000216962,45.54686476142047,21.153395233727565,ENSG00000100994,protein_coding
ENST00000217026,74.99231005944317,119.03924720200892,ENSG00000101057,protein_coding
ENST00000217074,88.31480274588998,68.95015421637353,ENSG00000101104,protein_coding
ENST00000217086,0.08018438500826103,0.02560183260838741,ENSG00000101115,protein_coding
ENST00000217131,126.85869854888186,156.93322546997774,ENSG00000101160,protein_coding
ENST00000217133,87.69895340206257,3.9719978212798903,ENSG00000101162,protein_coding
ENST00000217159,25.296891789929187,25.815166288481247,ENSG00000101187,protein_coding
ENST00000217162,121.88632394181438,23.968636860138425,ENSG00000101190,protein_coding
ENST00000217182,18.581959640072906,16.2092884237467,ENSG00000101210,protein_coding
ENST00000217188,4.674549713011097,0.07697226437991672,ENSG00000125508,protein_coding
ENST00000217233,386.97735891669583,144.7066813242386,ENSG00000101255,protein_coding
ENST00000217381,30.672426188327304,52.18804037631212,ENSG00000101400,protein_coding
ENST00000217402,65.39218858082249,90.68601200745469,ENSG00000101421,protein_coding
ENST00000217407,1.1463499837213134,0.11874515744809384,ENSG00000129988,protein_coding
ENST00000217426,116.17773384279894,335.9352548148569,ENSG00000101444,protein_coding
ENST00000217456,25.275976523064834,35.81550322411971,ENSG00000101474,protein_coding
ENST00000217652,515.7947210986396,382.8537263433098,ENSG00000101608,protein_coding
ENST00000217901,82.03795962940309,112.8689655814641,ENSG00000067829,protein_coding
ENST00000217909,26.889463343024136,6.436598912208971,ENSG00000077713,protein_coding
ENST00000217957,0.023256234625401058,NA,ENSG00000101842,protein_coding
ENST00000217958,85.68421375225378,92.76227540365613,ENSG00000101843,protein_coding
ENST00000217961,1.882935259386086,0.6288634168464219,ENSG00000101846,protein_coding
ENST00000217971,57.93602495688283,150.72193477673645,ENSG00000101856,protein_coding
ENST00000217999,1.6734814968969651,0.10838747241310956,ENSG00000101883,protein_coding
ENST00000218032,0.01979187823400048,NA,ENSG00000101916,protein_coding
ENST00000218056,120.95637168352066,55.50385702187738,ENSG00000101940,protein_coding
ENST00000218104,51.35094436877324,5.038708782274217,ENSG00000101986,protein_coding
ENST00000218176,20.38751653457682,0.9186515995878393,ENSG00000102057,protein_coding
ENST00000218200,34.54498812846689,22.967888240273115,ENSG00000102081,protein_coding
ENST00000218230,1.2258013916193184,0.5529558738952512,ENSG00000102109,protein_coding
ENST00000218340,14.997195691631436,5.469559949773894,ENSG00000102218,protein_coding
ENST00000218348,38.80563676347207,16.545143097930616,ENSG00000102226,protein_coding
ENST00000218364,38.65225758237857,40.783936732659626,ENSG00000102241,protein_coding
ENST00000218388,281.70381009953246,259.436253968019,ENSG00000102265,protein_coding
ENST00000218436,0.2896704449032144,0.0167773684149922,ENSG00000102313,protein_coding
ENST00000218516,116.09873901709547,82.13576343842398,ENSG00000102393,protein_coding
ENST00000219066,19.900772856161463,64.46147345730475,ENSG00000065057,protein_coding
ENST00000219097,98.90131520879355,104.0455306699278,ENSG00000091651,protein_coding
ENST00000219139,61.20114717133037,16.885277637769423,ENSG00000125149,protein_coding
ENST00000219150,8.958535389042934,26.84950661049566,ENSG00000102879,protein_coding
ENST00000219204,91.80344804641804,35.91371833254036,ENSG00000102931,protein_coding
ENST00000219235,0.21615993123524016,0.034288638855953894,ENSG00000102962,protein_coding
ENST00000219252,139.82542662933716,125.09110019541527,ENSG00000102978,protein_coding
ENST00000219271,17.44422041230911,15.533216267420162,ENSG00000102996,protein_coding
ENST00000219281,57.20797361229482,64.10131061847966,ENSG00000103005,protein_coding
ENST00000219313,281.36320923444316,233.87050012862767,ENSG00000103035,protein_coding
ENST00000219315,78.55425144020765,46.34966573362159,ENSG00000103037,protein_coding
ENST00000219320,39.20845634421697,9.518081413697558,ENSG00000103042,protein_coding
ENST00000219334,3.211120281382648,0.43011175924312844,ENSG00000103056,protein_coding
ENST00000219343,86.03544846370546,51.10532225401195,ENSG00000103064,protein_coding
ENST00000219345,31.664916286258137,9.498307219637766,ENSG00000103066,protein_coding
ENST00000219439,77.05614424954933,29.55633672893565,ENSG00000103160,protein_coding
ENST00000219473,148.09102173443506,118.96691100157656,ENSG00000103194,protein_coding
ENST00000219548,199.6484389399805,264.5428407559719,ENSG00000103266,protein_coding
ENST00000219611,60.383417292541395,51.861822312043984,ENSG00000103326,protein_coding
ENST00000219689,28.52655825932658,4.23176948185644,ENSG00000103404,protein_coding
ENST00000219746,0.009816845196583122,NA,ENSG00000103460,protein_coding
ENST00000219782,415.81299885952575,235.98111655663632,ENSG00000103495,protein_coding
ENST00000219789,41.43278839965545,48.951711073044706,ENSG00000103502,protein_coding
ENST00000219797,169.0688383155494,105.60635862096147,ENSG00000103510,protein_coding
ENST00000220003,76.10818301406523,44.05770173091341,ENSG00000103653,protein_coding
ENST00000220244,0.04129032310037841,0.025376408224259447,ENSG00000103888,protein_coding
ENST00000220325,28.320365405657725,12.583878678094417,ENSG00000103966,protein_coding
ENST00000220478,16.293325705682015,20.84276688574219,ENSG00000104112,protein_coding
ENST00000220507,14.468812844131206,2.9096715503365096,ENSG00000104140,protein_coding
ENST00000220509,62.66453138062353,14.69970760248634,ENSG00000104142,protein_coding
ENST00000220514,49.841476646989484,64.37587737435298,ENSG00000104147,protein_coding
ENST00000220562,28.78337579795334,10.7841973963334,ENSG00000012232,protein_coding
ENST00000220584,342.55784851197944,421.7303502983516,ENSG00000079459,protein_coding
ENST00000220592,79.92774923783648,27.662251914668232,ENSG00000123908,protein_coding
ENST00000220597,0.3405059890574773,0.015515630358466353,ENSG00000076641,protein_coding
ENST00000220616,0.18562068446603347,0.005914840895494825,ENSG00000042832,protein_coding
ENST00000220659,153.60886789899834,24.937746347786614,ENSG00000104221,protein_coding
ENST00000220763,15.741897586692586,19.81071662442279,ENSG00000104324,protein_coding
ENST00000220809,6.42558862724502,2.4271904446828096,ENSG00000104368,protein_coding
ENST00000220847,59.02793396907548,29.290042747525113,ENSG00000129292,protein_coding
ENST00000220888,30.992398934207653,3.671657273971433,ENSG00000104447,protein_coding
ENST00000220913,212.27608436722144,46.858739611152046,ENSG00000104472,protein_coding
ENST00000221086,41.85574776271146,5.40521176647152,ENSG00000104643,protein_coding
ENST00000221130,131.71486647277825,89.73445282648295,ENSG00000104687,protein_coding
ENST00000221132,79.84034863614399,34.74041336122426,ENSG00000104689,protein_coding
ENST00000221138,91.8839627619856,71.51992482211232,ENSG00000104695,protein_coding
ENST00000221200,55.68185760981854,42.028979138648545,ENSG00000104756,protein_coding
ENST00000221232,167.38744145522787,27.64923650952975,ENSG00000088038,protein_coding
ENST00000221233,77.15666326053015,112.74795038644257,ENSG00000077348,protein_coding
ENST00000221265,96.25347722363999,56.624936186626904,ENSG00000006712,protein_coding
ENST00000221283,176.5921923272336,164.9842940080286,ENSG00000076944,protein_coding
ENST00000221403,17.43924420266067,3.650477846722506,ENSG00000104808,protein_coding
ENST00000221444,0.5442329028093855,0.0038128987321903595,ENSG00000104848,protein_coding
ENST00000221455,116.95956724131297,95.47291786478303,ENSG00000104859,protein_coding
ENST00000221476,0.7065648051557988,0.2035539022400956,ENSG00000104879,protein_coding
ENST00000221480,20.8466411740223,3.154618390033205,ENSG00000104883,protein_coding
ENST00000221485,31.4899775226313,10.655455167752402,ENSG00000104888,protein_coding
ENST00000221494,200.27939137660164,62.04655921402288,ENSG00000104897,protein_coding
ENST00000221498,16.378188317179152,1.664271012578251,ENSG00000104901,protein_coding
ENST00000221566,92.87966716072536,143.7908338145809,ENSG00000104969,protein_coding
ENST00000221573,104.08945014665119,43.97807431652392,ENSG00000104976,protein_coding
ENST00000221665,79.80655061743016,6.888583224971615,ENSG00000179943,protein_coding
ENST00000221671,31.895207785617544,7.363493734024919,ENSG00000105072,protein_coding
ENST00000221801,95.96129853667536,859.5641234250816,ENSG00000105202,protein_coding
ENST00000221804,0.13323104179164827,1.215245150282516,ENSG00000105205,protein_coding
ENST00000221847,0.6589288607023426,0.3023055772019527,ENSG00000105246,protein_coding
ENST00000221855,27.693535974693702,107.50203351739842,ENSG00000105254,protein_coding
ENST00000221856,1.8392589512977198,1.036758991442189,ENSG00000105255,protein_coding
ENST00000221922,127.35858976662433,40.38793136941101,ENSG00000105321,protein_coding
ENST00000221943,83.50225252536303,77.91152876916873,ENSG00000105341,protein_coding
ENST00000221957,101.98129104478333,85.46358998271062,ENSG00000105355,protein_coding
ENST00000221973,1.353863332297422,0.6444147952911267,ENSG00000105370,protein_coding
ENST00000222002,0.6839654061403022,NA,ENSG00000105398,protein_coding
ENST00000222005,100.02994791400496,670.859048791823,ENSG00000105401,protein_coding
ENST00000222008,98.01870336376162,46.25367462413405,ENSG00000105404,protein_coding
ENST00000222032,0.06752165566886957,1.0008251111226265,ENSG00000105427,protein_coding
ENST00000222145,52.32921216507509,6.008284534378899,ENSG00000105538,protein_coding
ENST00000222157,3.085041164181109,0.3546807075986436,ENSG00000105550,protein_coding
ENST00000222224,69.41634380420336,11.772777339183772,ENSG00000105617,protein_coding
ENST00000222247,446.19352308972776,2171.4638219776884,ENSG00000105640,protein_coding
ENST00000222248,1.1352507393690514,0.44866519032802893,ENSG00000105641,protein_coding
ENST00000222254,85.38233801133416,37.03000260963356,ENSG00000105647,protein_coding
ENST00000222256,20.228944945756723,1.6037231732977937,ENSG00000105649,protein_coding
ENST00000222286,0.24079450529998284,0.16117396795573724,ENSG00000105679,protein_coding
ENST00000222305,102.73876674159796,111.42926191525612,ENSG00000105698,protein_coding
ENST00000222307,133.39648713329646,226.33484892576064,ENSG00000105700,protein_coding
ENST00000222345,12.411563314646939,2.3180537850065774,ENSG00000105738,protein_coding
ENST00000222374,16.552358541925873,3.0461385577224758,ENSG00000105767,protein_coding
ENST00000222399,29.322050368388016,12.179421622205032,ENSG00000091136,protein_coding
ENST00000222481,0.9540450421513543,0.18800744274965697,ENSG00000158516,protein_coding
ENST00000222547,94.16150985832179,54.7824829051196,ENSG00000105829,protein_coding
ENST00000222567,42.01560659354065,27.036819271913252,ENSG00000105849,protein_coding
ENST00000222673,88.64286488506917,48.173219245580725,ENSG00000105953,protein_coding
