ensembl_transcript_id,TPM_PROseq,TPM_RNAseq,ensembl_gene_id,biotype
ENST00000216218,72.21111296595755,221.97580518924133,ENSG00000100380,protein_coding
ENST00000216225,55.09817291640802,181.67748091814576,ENSG00000100387,protein_coding
ENST00000216237,36.216904239694976,38.64591813838262,ENSG00000100395,protein_coding
ENST00000216241,4.064210669862319,NA,ENSG00000100399,protein_coding
ENST00000216252,140.11284755550548,244.79094960912556,ENSG00000100410,protein_coding
ENST00000216259,29.29458272800015,21.593773137170913,ENSG00000100417,protein_coding
ENST00000216264,30.694662090860902,20.173587054147998,ENSG00000100422,protein_coding
ENST00000216268,25.23612198414183,11.703358714019537,ENSG00000100426,protein_coding
ENST00000216277,46.706700448466705,94.39195063115878,ENSG00000090060,protein_coding
ENST00000216294,16.899921001382413,15.13146386048575,ENSG00000023608,protein_coding
ENST00000216297,104.2994941532753,160.54797401940363,ENSG00000092201,protein_coding
ENST00000216330,38.06094213377313,66.190007190820893,ENSG00000100442,protein_coding
ENST00000216373,28.805279855878364,12.997372476250789,ENSG00000100485,protein_coding
ENST00000216410,33.56117864409888,30.38396805380937,ENSG00000100522,protein_coding
ENST00000216416,54.201158531972,36.53188218113507,ENSG00000100528,protein_coding
ENST00000216420,5.772247210935961,7.015539226595065,ENSG00000100532,protein_coding
ENST00000216445,0.5471982011775397,0.04604216020718745,ENSG00000100557,protein_coding
ENST00000216446,1.5988270656852306,NA,ENSG00000100558,protein_coding
ENST00000216450,0.557502425632275,NA,ENSG00000100565,protein_coding
ENST00000216455,59.816692853393704,442.273421715528,ENSG00000100567,protein_coding
ENST00000216465,40.04875404278469,35.595131941963864,ENSG00000100577,protein_coding
ENST00000216468,24.119832445205894,13.26502459010814,ENSG00000100580,protein_coding
ENST00000216479,59.418525067914864,268.83889928377823,ENSG00000100591,protein_coding
ENST00000216481,2.5152541463657165,0.023300810797791744,ENSG00000100593,protein_coding
ENST00000216484,48.149995185040105,31.689116944978903,ENSG00000100596,protein_coding
ENST00000216487,1.6803064157769945,0.20261180105712215,ENSG00000100599,protein_coding
ENST00000216489,47.117373368994826,16.802019969485812,ENSG00000100601,protein_coding
ENST00000216492,0.495982605993435,NA,ENSG00000100604,protein_coding
ENST00000216500,10.791837241779781,18.51691952663272,ENSG00000100612,protein_coding
ENST00000216513,34.387935845181254,3.967832645690516,ENSG00000100625,protein_coding
ENST00000216540,0.707226518178289,0.0354400443952427,ENSG00000100652,protein_coding
ENST00000216554,270.26689568538615,196.5130600395355,ENSG00000100664,protein_coding
ENST00000216602,24.34639501105551,30.0410413926717,ENSG00000100711,protein_coding
ENST00000216639,55.302525395528875,334.06258949171973,ENSG00000100749,protein_coding
ENST00000216727,19.369921675995087,115.48590986496826,ENSG00000100836,protein_coding
ENST00000216797,193.49532507164275,44.26466094393847,ENSG00000100906,protein_coding
ENST00000216799,44.13178236291186,17.356740596958893,ENSG00000100908,protein_coding
ENST00000216832,272.18602791029997,140.57800110431586,ENSG00000100941,protein_coding
ENST00000216840,21.235149174713158,7.951401684746433,ENSG00000100949,protein_coding
ENST00000216862,0.7537331491520928,0.08657836348904925,ENSG00000019186,protein_coding
ENST00000216879,87.05969682439574,52.298500042739775,ENSG00000088833,protein_coding
ENST00000216962,17.15859772833796,26.942751301824146,ENSG00000100994,protein_coding
ENST00000217043,0.13887662619353028,NA,ENSG00000101074,protein_coding
ENST00000217086,2.2065036198892973,0.013620842556973675,ENSG00000101115,protein_coding
ENST00000217109,73.3540538758034,29.17424454616378,ENSG00000101138,protein_coding
ENST00000217131,114.42350083215626,186.82495467212783,ENSG00000101160,protein_coding
ENST00000217133,13.230748623432435,6.31171376471819,ENSG00000101162,protein_coding
ENST00000217159,27.24126451490711,13.897612460889086,ENSG00000101187,protein_coding
ENST00000217182,9.872762801010134,17.527650518399792,ENSG00000101210,protein_coding
ENST00000217188,0.9698441264868993,0.09360286131830588,ENSG00000125508,protein_coding
ENST00000217246,0.15932951312611707,0.028414484933630704,ENSG00000172264,protein_coding
ENST00000217254,2.588566959185876,0.5079383604771068,ENSG00000101276,protein_coding
ENST00000217260,2.3196155251090076,NA,ENSG00000101282,protein_coding
ENST00000217270,0.16249668432900538,NA,ENSG00000101292,protein_coding
ENST00000217289,1.1579166248098305,NA,ENSG00000101311,protein_coding
ENST00000217320,0.4307141030407371,NA,ENSG00000101342,protein_coding
ENST00000217381,43.21059291965931,48.95677442737395,ENSG00000101400,protein_coding
ENST00000217402,29.093554244728026,36.36126432577121,ENSG00000101421,protein_coding
ENST00000217407,0.24936847263275508,0.15550897288608406,ENSG00000129988,protein_coding
ENST00000217446,30.35442394860604,15.390099867195868,ENSG00000101464,protein_coding
ENST00000217455,58.72607135042878,44.57491545708406,ENSG00000101473,protein_coding
ENST00000217456,21.523102128971153,46.52733835680034,ENSG00000101474,protein_coding
ENST00000217909,10.099236609237508,4.8394956834288685,ENSG00000077713,protein_coding
ENST00000217939,0.4964105461194,0.05065858651111088,ENSG00000101825,protein_coding
ENST00000217958,19.177994098412817,157.05745083888684,ENSG00000101843,protein_coding
ENST00000217961,1.5210502408744522,0.8051482436844678,ENSG00000101846,protein_coding
ENST00000217999,1.2513763353934617,0.18452787744935203,ENSG00000101883,protein_coding
ENST00000218004,4.192759843377702,26.30351669447151,ENSG00000101888,protein_coding
ENST00000218006,0.6808314674337388,0.057310960322516855,ENSG00000101890,protein_coding
ENST00000218099,0.23230654344628004,NA,ENSG00000101981,protein_coding
ENST00000218104,14.709217060877897,4.679785900459187,ENSG00000101986,protein_coding
ENST00000218147,37.49101803601463,1.7686028685650397,ENSG00000085185,protein_coding
ENST00000218176,14.783163755099833,0.30076714234538304,ENSG00000102057,protein_coding
ENST00000218230,1.571340625986598,0.27688182977278386,ENSG00000102109,protein_coding
ENST00000218249,190.457320701479,0.20685413667427366,ENSG00000102128,protein_coding
ENST00000218316,0.48284485534949667,NA,ENSG00000102195,protein_coding
ENST00000218340,8.932074153606838,13.691619399946747,ENSG00000102218,protein_coding
ENST00000218388,41.169218100349525,121.14255154549961,ENSG00000102265,protein_coding
ENST00000218436,0.6855234330821512,0.07140797995096203,ENSG00000102313,protein_coding
ENST00000218516,56.102412199763386,89.03862103666334,ENSG00000102393,protein_coding
ENST00000218721,1.7702763783150293,NA,ENSG00000102539,protein_coding
