ensembl_transcript_id,K562_PROseq_1_PROseq,K562_PROseq_2_PROseq,polyadenylated_mRNA_1_RNAseq_ex,polyadenylated_mRNA_2_RNAseq_ex,gc_5utr,len_5utr,gc_cds,len_cds,gc_3utr,len_3utr,gc_intron,len_intron,exonJunDen
ENST00000237530,6.695791363461437,6.69452798679809,8.405206095312929,8.358981803293956,0.7481407444653179,-1.0288060146273441,0.7496178164819779,-0.26807561745895914,-0.6203205264684132,-0.8581867392494713,0.8485910977935538,-0.3862263892943854,1.6308295169286888
ENST00000237536,6.632288658712399,6.630019508276762,3.343248912937714,3.3178258022804963,1.243830347621341,-0.10059510920851321,2.7648050357327816,1.452621398087637,1.6492545940115542,3.733997904243774,2.4009431273216766,-0.23052331613658036,-1.400255141365787
ENST00000237822,5.701696039185794,5.714020377220923,5.017722265152937,4.780089832342098,0.03285349132781955,-0.8064800492575643,-0.7710367459385458,-0.7792729832427052,0.3565570107641924,0.4920228055742812,-0.5480497491216854,0.6036897453676026,-1.1327730297461491
ENST00000238081,6.641550358632761,6.650479451098218,8.075258112644322,7.872385561480773,0.750409025701602,-0.4062933115919605,0.5264377845742984,-0.9129193533822466,-0.30767337938363226,-0.3245174682229492,-0.05067588988804602,-0.5869753858270292,-0.7685069477684993
ENST00000238112,6.032996295115955,6.040856927974932,6.334556728338552,6.432440855846215,-0.9465488741935093,-0.511898145142606,-0.7346162319162427,-0.17953489724151295,-0.46160116435033927,-0.9738588965163036,0.3862927815400538,-0.5559428708652585,1.797493611272896
ENST00000238738,5.991029040827849,5.99229638198727,3.8011527135194565,3.939697139375088,1.732505571603292,1.917013026522239,0.10991426885654128,-0.9797425384520174,-0.42632606924864985,0.8774214022860454,0.8334333699915322,-0.6847396725545105,-1.472536713533208
ENST00000238856,5.72531919203759,5.712310613468085,3.89699546714638,3.8959906879805213,0.15094232344409497,0.7108946643911833,-0.8404343200815648,0.1963455187759474,-0.8754267604369018,-0.5080155722507878,-0.7939220155482771,-0.3256114768924222,-0.9135465347299114
ENST00000240364,7.584607654216955,7.584063655512516,6.67071971987722,6.655659203165837,0.4400153592546227,-0.9343174793451877,2.7112913423465383,-0.5654387910194388,1.4740254723023878,-0.5327273513032474,1.4768739520990488,-0.49949375061619233,-0.41224294857553356
ENST00000240488,5.88217868652555,5.882255567540017,6.220561596532909,6.569329886748833,0.8508760440547738,-0.6842007683041854,-1.3590225363231345,-0.9797425384520174,-0.560160590986185,-0.8807953881698066,-0.3297029806065464,-0.26179312305642743,1.6537350376750686
ENST00000241704,7.569800512078281,7.552790403848096,6.958107088900019,6.949107189824358,-0.19087837689467885,0.09949825962428868,0.40283909628685693,0.7225781012003919,0.5991353107807988,-0.5532328700914586,-0.12189597130239849,-0.5275996647616872,1.385124453794781
ENST00000242848,5.388103592691062,5.418941564782712,3.262715959360287,3.9981192175213374,-0.2645850834904601,0.7609180065993838,-0.22651152567590052,1.464315455474847,-0.7322859715022555,0.38160847363775935,-1.447178856249084,0.011909967698152944,-0.7841115354612055
ENST00000243326,7.301711584033321,7.319959461080454,4.536368934575714,4.735806543954365,0.20568340011345282,1.5057099905881461,-1.3936719420255792,2.8074614753772384,-0.4350150390197056,2.715557137762618,-0.46379096962749033,-0.42358668980486036,-0.7737154282581857
ENST00000243344,5.584165405908755,5.608701174830575,4.336215760705975,4.484500280631867,0.31739094293264525,-0.7842474527205863,-1.0865406195248952,0.8762714268608646,-0.2330114576200161,-0.285609560778651,-1.2541844735670298,-0.18931361275064365,0.6463290726195663
ENST00000244040,6.0972434307505985,6.101738941204749,3.0038027594377747,3.2582190206131814,1.2331113933696378,0.2773590319201126,-0.4184536436138449,-0.9981189143462044,0.01671032148745567,3.0851822584834507,0.3052804736202416,-0.5301966934139679,-1.5425749514981377
ENST00000245838,6.339893301002838,6.341317747150382,6.746153740368545,6.929450744269668,-1.0174893698582972,-1.0121315672246107,-1.1771717231348517,1.339021983469027,-0.6947247776233907,-0.6037079932624401,-0.5515359450677514,0.49466727351805145,1.4358397109415364
ENST00000245934,7.040193008325174,7.054356516070154,6.174578579191426,6.152038513546932,0.4186937260492499,0.18287049663795613,2.2114388303720727,0.8061070825376052,2.453205341970709,-0.9523018126620303,2.431473201680429,-0.6024520946482351,1.148438855362126
ENST00000246024,5.130508169607013,5.138428712430303,3.8163160088138417,3.9110049889092813,0.7119248758076189,-0.35626996938376004,0.9423854227092437,-0.7391790722008428,-0.03946766114040742,1.5609386952264186,-0.7869168569108209,-0.69931994508965,-1.3209030263352288
ENST00000246174,5.618351384496172,5.680658522420885,4.251806709448687,4.334642229620963,-1.1804673076852337,3.717853346017456,-0.6058599155334918,-0.39002793021129073,-0.9888076326202884,-0.8387327855273222,1.6004263510953831,-1.1504383231660271,-1.038441916252054
ENST00000247191,5.8737685390872185,5.865910886141807,5.882913381356516,5.942586533324995,-1.0952950747809682,-0.489665548605628,-1.3542456544818942,0.09109900229105851,-1.511231216376157,-0.9044556021562042,-0.29538541570876575,-0.6432003970045788,1.1728718154437163
ENST00000247668,6.713626993360739,6.714613725817938,5.964908639533231,5.87103554236096,0.2752041067000645,-0.8787359880027428,2.176610917452452,-0.485250968935714,3.018577762124628,-0.6468221609709867,3.3289836791902467,-0.6793742377246716,0.275865470116214
ENST00000247815,5.109739904700974,5.140626863699244,1.6861837232467032,1.7298932486972465,-1.2291084755702077,-0.8509452423315202,-0.7352644444177938,0.4937086923364271,0.26040562311115556,3.9995180834244577,-0.5050061654215027,-0.753079756480517,-1.4256661255780076
ENST00000248054,6.537173903682741,6.5387622635885965,4.761852130257729,4.924830114788485,0.5229328217199593,-1.062154909432811,2.3293493375230074,0.5655436162864307,2.5672971586788043,-0.16467957818150808,2.780767373130623,-0.5727510512290043,-0.1345641355981922
ENST00000248594,6.46406754700126,6.452505659680517,5.344316815779118,5.664749050970272,1.063431836308821,0.2217775405776676,-1.059572854021866,-0.019159253074063194,-0.9473352001254925,-0.603182210729409,-0.5543919053461963,0.13223017332945317,0.5743731574050093
ENST00000249442,6.423787176425303,6.46677194595059,7.697615600976375,7.5159022980463615,0.46471417786131886,-0.13394400401398018,-0.6585247616042775,-0.8828489201008498,-1.5312710315607965,-0.828217134866701,-1.315224977984722,-0.291573263795017,1.3995125243742457
ENST00000249837,5.150890450793965,5.123382079174297,3.1869019727315147,3.3729175638609212,0.6334894383404084,-0.6286192769617404,-1.0921129403515517,4.875639053286643,-0.6325154820020363,0.06929364901731196,-1.376379166877732,1.389798453815073,1.132578630548719
ENST00000251636,5.9795207302712035,6.0058172307083,4.4534773777829795,5.058569242354822,0.14100996430386248,-0.5063399960083614,-1.0097432611460797,0.9648121470783108,-0.6727205718656406,-0.790360792488465,-0.8648628467709828,-0.5587508257024961,0.8437405393216291
ENST00000251654,5.435263953794791,5.465332673467073,7.289671195498388,6.888899867523094,0.3540268796609396,-0.9787826724191437,0.8921064143047179,-0.4217689431194318,-0.49310700453486883,-0.9428377270674713,0.2868033533090202,-0.14935628358788797,1.9229669009181136
ENST00000251849,6.837353767933593,6.856788937314297,6.968407935530454,6.850958634368798,0.13045683271736538,1.266709577815633,0.33942944021162313,-0.23967576380430658,1.340819422249964,-0.537985176633558,0.4555261913358688,-0.1586502186125474,0.4887405976119023
ENST00000252011,5.459408621718117,5.454084485972214,4.765057237231922,4.680711135286016,-0.9465488741935093,-1.0454804620300777,0.32933231137665137,-0.14779388433337184,1.4070062656071805,-0.3986528053803281,0.13058131990612476,-0.20165279457061702,1.2163454848171693
ENST00000252015,6.847377040913645,6.844516284577158,6.597415409164074,6.655337965757615,-0.6464160079194059,-1.0343641637615886,0.7941650939048416,0.009240600580589366,2.4807144851165166,-0.6278939897818686,0.5076470006624756,-0.027928715485564515,0.9014229246268523
ENST00000252483,6.612620785311151,6.608357370809562,5.583816147126901,5.79658232122132,0.9106051498693939,0.09394011049004418,2.572055652169779,-0.4234395227461761,1.789344449224823,-0.5742641714127009,2.8071569843827113,-0.6475902982289924,-0.4276939912492704
ENST00000253048,7.380461865480256,7.383252384709479,4.090929836366727,4.396877267213054,-0.34012205641386856,-0.8342707949287868,2.8767202198461357,0.8545538917131891,1.7401092652389583,0.12239768485344864,2.457890293653495,-0.6052732323720325,-0.7674559555100067
ENST00000253329,6.4150890944978185,6.409334763220167,5.354261317264995,5.685717275081307,0.8914548771214558,-0.9954571198218771,-1.1802995393867506,-0.5002861855764125,-1.2682014889455635,-0.6394612055085519,-0.43380836122503014,-0.6629219952980405,0.7468076113719322
ENST00000253693,6.573369232573493,6.605265979628909,4.856914671070318,4.747623242178272,0.8780406743048415,0.2106612423091786,-0.8476585275886602,0.035969874608497654,-0.8354660491020098,-0.1473287545914832,-0.8602105965770256,-0.6200907968652484,0.3671679875656936
ENST00000253814,5.958730801450504,5.963551905365113,5.442324344494785,5.485141662933906,0.9138294304851182,-0.08947881094002422,0.11757586433163686,-0.953013264424109,-0.5754242190050112,0.40789760028931216,-0.2888751856342918,-0.6231887752068015,-0.9241106480455354
ENST00000253861,5.443264623366528,5.445040287037605,5.338315830792948,5.209802456034107,0.47226103910225364,-1.0454804620300777,0.22404596700797355,0.3049331945143248,0.6009945592894974,-0.36973476606362,-0.512086356503856,9.480360044636226,0.10571972714421549
ENST00000253925,6.068251460062607,6.068142800508843,5.1396226201183755,5.109552665460209,1.4505799676887499,0.016126022610621224,0.5237469561800593,0.685825349412018,-0.14805210200049945,-0.27667125771712303,1.0582297780139234,0.25187805174620354,0.6403434178353006
ENST00000254029,5.255375010185213,5.22836893886761,4.182877038021599,4.340448855718382,-0.16762936149219254,1.033267314177364,-0.8575911542486718,0.20302783728292448,-1.2043831196632544,-0.5059124421186636,-0.329951730631374,0.13685736651194316,0.37624198456262015
ENST00000254190,5.315644794690073,5.300223306603403,3.806222512795075,3.7948716460481093,1.301497914102817,2.111548246220796,0.994273854697601,0.017593498714310707,-0.31049293577036163,-0.14469984192632793,0.6041383795164028,-0.2333444538603777,-1.671917141026462
ENST00000254480,6.95129282837129,6.949671772397983,6.28203051727878,6.50027575102648,1.0929903761691493,-0.6452937243644739,0.3512186303051105,0.5237791256178239,0.555732578382376,0.527776017820393,0.23743751340110952,1.330290903884133,0.1957989312736622
ENST00000254508,7.309566087615823,7.326803233958153,6.693339302471749,6.585460297781638,1.713719713236045,-0.6452937243644739,2.0214321676574802,1.8301723937318417,1.8076500946320013,-0.25774308652800504,2.789334865747032,0.09915431095091341,0.7643160898087924
ENST00000254624,5.12052900605878,5.11390061770954,3.6260644547499625,3.754368289020402,1.0204375965119796,0.04391676828184371,-0.7888666320460698,0.0493345116224518,-0.7565533519698148,0.42629998894539917,-1.241967076228419,0.19453249521107085,0.09803800042541823
ENST00000254719,5.765516263374371,5.7443933317258775,6.184142821879997,6.130473109821261,0.5560998067060935,-0.567479636485051,0.2941944356071667,-0.2931343118601232,1.065957247769492,0.23281201678997046,0.8870489794501436,-0.31809723155333586,-0.07927991944721159
